year,state,weeks_left,days_left,party,candidate,poll_date,poll_support,before_convention
1972,National,3,24,REP,Richard M. Nixon,10/14/72,59.39041,FALSE
1972,National,3,24,DEM,George S. McGovern,10/14/72,30.02169,FALSE
1972,National,3,23,REP,Richard M. Nixon,10/15/72,59.39041,FALSE
1972,National,3,23,DEM,George S. McGovern,10/15/72,30.02169,FALSE
1972,National,3,22,REP,Richard M. Nixon,10/16/72,59.39067,FALSE
1972,National,3,22,DEM,George S. McGovern,10/16/72,30.0294,FALSE
1972,National,3,21,REP,Richard M. Nixon,10/17/72,59.39067,FALSE
1972,National,3,21,DEM,George S. McGovern,10/17/72,30.0294,FALSE
1972,National,3,20,REP,Richard M. Nixon,10/18/72,59.11809,FALSE
1972,National,3,20,DEM,George S. McGovern,10/18/72,31.84777,FALSE
1972,National,3,19,REP,Richard M. Nixon,10/19/72,58.81444,FALSE
1972,National,3,19,DEM,George S. McGovern,10/19/72,32.23396,FALSE
1972,National,3,18,REP,Richard M. Nixon,10/20/72,58.81444,FALSE
1972,National,3,18,DEM,George S. McGovern,10/20/72,32.23396,FALSE
1972,National,2,17,REP,Richard M. Nixon,10/21/72,58.81444,FALSE
1972,National,2,17,DEM,George S. McGovern,10/21/72,32.23396,FALSE
1972,National,2,16,REP,Richard M. Nixon,10/22/72,58.80513,FALSE
1972,National,2,16,DEM,George S. McGovern,10/22/72,32.24251,FALSE
1972,National,2,15,REP,Richard M. Nixon,10/23/72,58.80513,FALSE
1972,National,2,15,DEM,George S. McGovern,10/23/72,32.24251,FALSE
1972,National,2,14,REP,Richard M. Nixon,10/24/72,58.35372,FALSE
1972,National,2,14,DEM,George S. McGovern,10/24/72,32.50386,FALSE
1972,National,2,13,REP,Richard M. Nixon,10/25/72,58.35372,FALSE
1972,National,2,13,DEM,George S. McGovern,10/25/72,32.50386,FALSE
1972,National,2,12,REP,Richard M. Nixon,10/26/72,58.34705,FALSE
1972,National,2,12,DEM,George S. McGovern,10/26/72,32.32321,FALSE
1972,National,2,11,REP,Richard M. Nixon,10/27/72,58.34705,FALSE
1972,National,2,11,DEM,George S. McGovern,10/27/72,32.32321,FALSE
1972,National,1,10,REP,Richard M. Nixon,10/28/72,58.34705,FALSE
1972,National,1,10,DEM,George S. McGovern,10/28/72,32.32321,FALSE
1972,National,1,9,REP,Richard M. Nixon,10/29/72,58.34705,FALSE
1972,National,1,9,DEM,George S. McGovern,10/29/72,32.32321,FALSE
1972,National,1,8,REP,Richard M. Nixon,10/30/72,58.34705,FALSE
